millis,voltage,current,power,capacity,energy
0, 1.37, 500.12, 685.18, 0.00, 0.00
15391, 1.37, 500.00, 683.00, 2.14, 2.94
31392, 1.36, 499.72, 678.61, 4.36, 5.96
47392, 1.35, 500.12, 675.15, 6.58, 8.97
63392, 1.35, 499.72, 672.62, 8.80, 11.95
79392, 1.34, 499.80, 668.73, 11.02, 14.93
95391, 1.33, 499.72, 664.60, 13.24, 17.89
111391, 1.33, 499.32, 662.08, 15.47, 20.85
127391, 1.32, 500.00, 660.99, 17.69, 23.80
143391, 1.32, 499.80, 660.72, 19.91, 26.73
159391, 1.32, 499.52, 658.35, 22.13, 29.66
175391, 1.31, 499.40, 656.19, 24.35, 32.58
191391, 1.31, 499.60, 654.46, 26.57, 35.49
207392, 1.31, 499.40, 652.19, 28.79, 38.40
223391, 1.31, 499.60, 652.47, 31.01, 41.30
239392, 1.30, 499.72, 650.63, 33.23, 44.19
255391, 1.30, 499.60, 648.45, 35.45, 47.08
271391, 1.30, 499.60, 648.47, 37.67, 49.96
287391, 1.29, 499.40, 646.21, 39.89, 52.84
303391, 1.29, 499.72, 644.61, 42.11, 55.71
319391, 1.29, 499.60, 644.47, 44.33, 58.57
335391, 1.29, 499.60, 642.46, 46.55, 61.43
351391, 1.28, 499.72, 640.61, 48.78, 64.29
367391, 1.29, 499.60, 642.46, 51.00, 67.14
383391, 1.28, 499.40, 640.23, 53.22, 69.99
399391, 1.28, 499.52, 638.37, 55.44, 72.83
415391, 1.28, 499.72, 638.63, 57.66, 75.67
431391, 1.28, 499.52, 638.37, 59.88, 78.51
447391, 1.27, 499.60, 636.45, 62.10, 81.33
463391, 1.27, 499.52, 634.39, 64.32, 84.16
479391, 1.27, 499.72, 636.62, 66.54, 86.98
495391, 1.27, 499.92, 634.88, 68.76, 89.80
511391, 1.27, 499.60, 634.47, 70.98, 92.62
527391, 1.27, 499.52, 632.38, 73.20, 95.43
543392, 1.26, 499.40, 630.21, 75.42, 98.24
559391, 1.26, 499.52, 630.37, 77.64, 101.04
575391, 1.26, 499.52, 630.38, 79.86, 103.84
591391, 1.26, 499.12, 629.86, 82.08, 106.64
607391, 1.26, 499.40, 628.23, 84.30, 109.43
623391, 1.26, 499.60, 628.47, 86.52, 112.22
639391, 1.25, 499.40, 626.23, 88.74, 115.01
655391, 1.25, 499.72, 626.63, 90.96, 117.80
671392, 1.25, 499.92, 626.88, 93.18, 120.58
687391, 1.25, 499.52, 624.39, 95.40, 123.36
703391, 1.25, 499.72, 624.64, 97.62, 126.13
719392, 1.24, 499.72, 620.63, 99.84, 128.90
735391, 1.25, 499.52, 622.38, 102.06, 131.67
751391, 1.24, 499.72, 620.62, 104.29, 134.43
767391, 1.24, 499.72, 620.63, 106.51, 137.19
783391, 1.24, 499.52, 620.36, 108.73, 139.95
799392, 1.24, 499.72, 620.64, 110.95, 142.71
815391, 1.24, 499.60, 618.48, 113.17, 145.46
831391, 1.24, 499.52, 618.38, 115.39, 148.20
