millis,voltage,current,power,capacity,energy
0, 1.42, 500.12, 711.18, 0.00, 0.00
15110, 1.39, 500.00, 697.00, 2.10, 2.95
31111, 1.38, 499.60, 688.44, 4.32, 6.03
47111, 1.37, 499.80, 682.71, 6.54, 9.08
63111, 1.36, 499.80, 678.71, 8.76, 12.11
79111, 1.35, 499.60, 676.46, 10.98, 15.12
95110, 1.35, 499.72, 672.60, 13.20, 18.11
111110, 1.34, 499.80, 668.72, 15.43, 21.09
127110, 1.33, 499.52, 666.34, 17.65, 24.05
143110, 1.33, 499.72, 664.61, 19.87, 27.01
159110, 1.33, 499.40, 662.19, 22.09, 29.96
175110, 1.32, 499.32, 660.08, 24.31, 32.90
191110, 1.31, 499.32, 656.09, 26.53, 35.83
207110, 1.31, 499.72, 656.61, 28.75, 38.75
223110, 1.31, 499.52, 654.36, 30.97, 41.66
239110, 1.31, 499.52, 652.35, 33.19, 44.57
255110, 1.30, 499.60, 650.46, 35.41, 47.46
271110, 1.30, 499.60, 648.47, 37.63, 50.35
287110, 1.30, 499.52, 648.36, 39.85, 53.24
303111, 1.29, 499.60, 646.46, 42.07, 56.11
319110, 1.29, 499.80, 644.73, 44.29, 58.98
335110, 1.29, 499.32, 644.09, 46.51, 61.84
351110, 1.29, 499.60, 642.47, 48.73, 64.70
367111, 1.28, 499.72, 640.63, 50.95, 67.55
383110, 1.28, 499.60, 640.47, 53.17, 70.39
399110, 1.28, 499.52, 638.36, 55.39, 73.23
415110, 1.27, 499.60, 636.47, 57.61, 76.06
431110, 1.27, 499.72, 634.62, 59.83, 78.89
447111, 1.27, 499.60, 636.48, 62.05, 81.71
463111, 1.27, 499.52, 632.38, 64.27, 84.52
479110, 1.26, 499.60, 630.47, 66.49, 87.33
495110, 1.27, 499.72, 632.63, 68.71, 90.14
511110, 1.26, 499.60, 628.47, 70.93, 92.94
527111, 1.25, 499.52, 626.38, 73.16, 95.73
543110, 1.25, 499.52, 626.38, 75.38, 98.52
559110, 1.25, 499.32, 624.12, 77.60, 101.30
575110, 1.25, 499.60, 624.48, 79.82, 104.08
591110, 1.25, 499.40, 624.23, 82.04, 106.85
607110, 1.25, 499.40, 622.23, 84.26, 109.62
623111, 1.24, 499.52, 620.40, 86.48, 112.38
639111, 1.24, 499.52, 620.37, 88.70, 115.14
655110, 1.24, 499.52, 620.39, 90.92, 117.89
671110, 1.24, 499.40, 618.23, 93.14, 120.64
687111, 1.23, 499.40, 616.23, 95.36, 123.38
703110, 1.23, 499.60, 614.49, 97.58, 126.12
719110, 1.23, 499.72, 614.63, 99.80, 128.85
735111, 1.23, 499.40, 612.23, 102.02, 131.58
751110, 1.23, 499.40, 612.23, 104.24, 134.30
767110, 1.22, 499.60, 610.48, 106.46, 137.02
783111, 1.22, 499.60, 608.49, 108.68, 139.73
799110, 1.22, 499.60, 610.50, 110.90, 142.44
815110, 1.22, 499.40, 608.25, 113.12, 145.14
831110, 1.21, 499.52, 606.39, 115.34, 147.84
847110, 1.21, 499.72, 606.63, 117.56, 150.54
863110, 1.21, 499.72, 604.64, 119.78, 153.23
879111, 1.21, 499.60, 604.49, 122.00, 155.92
895110, 1.21, 499.72, 602.65, 124.22, 158.60
911111, 1.21, 499.72, 602.63, 126.44, 161.28
927111, 1.21, 499.52, 602.40, 128.66, 163.95
943111, 1.20, 499.72, 600.65, 130.88, 166.62
959110, 1.20, 499.40, 598.25, 133.10, 169.28
975111, 1.20, 499.52, 598.41, 135.32, 171.94
991111, 1.19, 499.72, 596.64, 137.54, 174.60
1007110, 1.20, 499.80, 598.74, 139.76, 177.26
1023110, 1.19, 499.72, 596.64, 141.98, 179.91
1039110, 1.19, 499.32, 596.17, 144.20, 182.56
1055110, 1.19, 499.52, 594.41, 146.42, 185.20
1071110, 1.19, 499.72, 594.64, 148.64, 187.84
1087110, 1.19, 499.32, 592.17, 150.86, 190.48
1103111, 1.19, 499.60, 592.49, 153.08, 193.11
1119111, 1.18, 499.52, 590.42, 155.30, 195.74
1135110, 1.18, 499.52, 590.40, 157.52, 198.36
1151110, 1.18, 499.40, 590.25, 159.74, 200.98
1167110, 1.18, 499.40, 588.27, 161.96, 203.60
1183110, 1.18, 499.60, 588.50, 164.18, 206.22
1199110, 1.18, 499.40, 588.27, 166.39, 208.84
1215111, 1.18, 499.32, 588.17, 168.61, 211.45
1231111, 1.17, 499.80, 584.74, 170.83, 214.05
1247110, 1.17, 499.20, 586.05, 173.05, 216.65
1263111, 1.17, 499.40, 584.25, 175.27, 219.25
1279110, 1.17, 499.32, 584.18, 177.49, 221.85
1295110, 1.17, 499.40, 582.27, 179.71, 224.44
1311110, 1.17, 499.52, 584.39, 181.93, 227.04
1327111, 1.17, 499.52, 582.40, 184.15, 229.62
1343110, 1.17, 499.40, 582.26, 186.37, 232.21
1359110, 1.17, 499.60, 582.51, 188.59, 234.80
1375110, 1.16, 499.60, 580.52, 190.81, 237.38
1391110, 1.16, 499.52, 580.42, 193.03, 239.96
1407111, 1.16, 499.40, 580.28, 195.25, 242.54
1423110, 1.16, 499.52, 578.41, 197.47, 245.11
1439111, 1.16, 499.32, 578.19, 199.69, 247.68
1455110, 1.15, 499.40, 576.27, 201.91, 250.25
1471110, 1.16, 499.40, 578.27, 204.13, 252.82
1487111, 1.15, 499.40, 576.28, 206.35, 255.38
1503110, 1.15, 499.40, 574.28, 208.57, 257.94
1519110, 1.15, 499.20, 574.05, 210.79, 260.50
1535110, 1.15, 499.40, 576.29, 213.01, 263.06
1551110, 1.15, 499.00, 573.81, 215.22, 265.61
1567111, 1.15, 499.40, 572.28, 217.44, 268.16
1583110, 1.15, 499.32, 574.18, 219.66, 270.71
1599110, 1.15, 499.32, 572.20, 221.88, 273.26
1615110, 1.15, 499.60, 572.51, 224.10, 275.80
1631110, 1.14, 499.40, 570.28, 226.32, 278.35
1647110, 1.15, 499.20, 572.04, 228.54, 280.89
1663110, 1.15, 499.40, 572.30, 230.76, 283.43
1679110, 1.14, 499.40, 570.29, 232.98, 285.96
1695110, 1.14, 499.32, 570.20, 235.20, 288.49
1711110, 1.14, 499.52, 570.42, 237.42, 291.02
1727111, 1.14, 499.32, 570.19, 239.64, 293.55
1743110, 1.14, 499.40, 568.28, 241.86, 296.08
1759111, 1.13, 499.60, 566.53, 244.08, 298.60
1775110, 1.13, 499.40, 566.29, 246.30, 301.12
1791110, 1.13, 499.52, 566.41, 248.52, 303.64
1807110, 1.13, 499.12, 565.97, 250.74, 306.16
1823110, 1.13, 499.32, 564.21, 252.96, 308.67
1839111, 1.13, 499.32, 564.20, 255.18, 311.19
1855110, 1.13, 499.32, 564.21, 257.40, 313.70
1871110, 1.13, 499.32, 564.20, 259.62, 316.20
1887110, 1.13, 499.40, 564.28, 261.84, 318.71
1903110, 1.13, 500.92, 566.06, 264.06, 321.22
1919111, 1.12, 499.52, 560.43, 266.29, 323.72
1935110, 1.13, 499.52, 562.44, 268.51, 326.22
1951110, 1.13, 499.20, 562.07, 270.73, 328.72
1967111, 1.12, 499.12, 559.97, 272.95, 331.21
1983110, 1.12, 499.52, 560.45, 275.16, 333.70
1999111, 1.12, 499.40, 560.29, 277.38, 336.19
2015110, 1.12, 499.52, 560.44, 279.60, 338.68
2031110, 1.12, 499.80, 558.75, 281.82, 341.16
2047110, 1.12, 499.32, 558.20, 284.04, 343.64
2063110, 1.11, 499.52, 556.43, 286.26, 346.12
2079110, 1.12, 499.40, 558.30, 288.48, 348.60
2095110, 1.11, 499.52, 556.43, 290.70, 351.08
2111110, 1.11, 499.32, 556.23, 292.92, 353.56
2127110, 1.12, 499.52, 558.43, 295.14, 356.03
2143111, 1.11, 500.92, 558.05, 297.36, 358.50
2159111, 1.11, 501.00, 556.17, 299.58, 360.97
2175110, 1.11, 499.52, 554.45, 301.80, 363.44
2191110, 1.11, 499.40, 554.29, 304.02, 365.90
2207110, 1.11, 499.60, 554.52, 306.24, 368.36
2223111, 1.11, 499.52, 552.43, 308.46, 370.83
2239110, 1.11, 499.12, 551.99, 310.68, 373.28
2255110, 1.10, 499.32, 550.22, 312.90, 375.74
2271110, 1.11, 499.32, 552.21, 315.12, 378.19
2287110, 1.10, 500.72, 551.84, 317.34, 380.64
2303110, 1.10, 501.00, 552.14, 319.57, 383.10
2319110, 1.10, 501.00, 552.15, 321.79, 385.55
2335111, 1.10, 499.52, 550.45, 324.01, 387.99
